,1,3,4,5,6,7,response
199,1622851165879,0.3638485912,0.6036429567,0.1888258214,0.3333333333,5.19133e-05,0
200,1622771725852,0.37965064,0.8457174929000001,0.02648207259,0.3333333333,5.1532763e-05,0
201,1622772408039,0.379458309,0.8457174929000001,0.025932555469999997,0.3333333333,5.141319e-05,0
202,1622773104738,0.3791094588,0.8457174929000001,0.02493584075,0.3333333333,5.118007000000001e-05,0
203,1620430657243,0.35761753189999995,0.624662563,0.1530059894,0.3333333333,5.102372000000001e-05,0
204,1394833312913,0.3966712629,0.8525485989,0.06977194637,0.33281857730000003,5.0874303e-05,1
205,1622773329134,0.3792219087,0.8457174929000001,0.025257126129999998,0.3333333333,5.0777082e-05,0
206,1617706905205,0.4080585241,0.9409353396,0.02603215858,0.3333333333,5.0762275e-05,0
207,1610912086667,0.3960880514,0.9006693836,0.026344484799999998,0.3333333333,5.064262e-05,0
208,1622771739670,0.3791574045,0.8457174929000001,0.025072828300000002,0.3333333333,5.060478e-05,0
209,1593029194920,0.3730545551,0.7883592553000001,0.078878091,0.311255562,5.047998e-05,0
210,1622772540894,0.3791050034,0.8457174929000001,0.024923111129999998,0.3333333333,5.046521e-05,0
211,1622662839355,0.3438003419,0.5090232905,0.2126476803,0.3333333333,5.0351216e-05,0
212,1621037431276,0.3790443248,0.8457174929000001,0.02474974369,0.3333333333,5.0304036e-05,0
213,1621037291176,0.3790277557,0.8457174929000001,0.024702403230000003,0.3333333333,5.02601e-05,0
214,1621037007181,0.3790229776,0.8457174929000001,0.024688751659999997,0.3333333333,5.024744700000001e-05,0
215,1621037654757,0.3789889616,0.8457174929000001,0.024591563080000003,0.3333333333,5.0157390000000015e-05,0
216,1621037745513,0.3789740661,0.8457174929000001,0.02454900449,0.3333333333,5.0118007e-05,0
217,1622851190180,0.3642981722,0.6165996406,0.1790046096,0.3333333333,5.0041155e-05,0
218,1578080878547,0.3749342791,0.821008018,0.03463712355,0.3328825156,4.9649905e-05,0
219,1621533227935,0.3398349819,0.821008018,0.21137229800000001,0.055863634739999994,4.9638256e-05,0
220,1611777202496,0.3887831636,0.895424248,0.010154294029999998,0.33314824649999997,4.94875e-05,0
221,1622662557928,0.3417425605,0.5090232905,0.2067683047,0.3333333333,4.8658574e-05,0
222,1622662759154,0.3414929802,0.5090232905,0.2060552181,0.3333333333,4.8007172e-05,0
223,1622662423260,0.3419782104,0.5090232905,0.2074415902,0.3333333333,4.785141e-05,0
224,1610743974217,0.3971972655,0.920133723,0.01687230141,0.3292909804,4.711200700000001e-05,0
225,1620929540085,0.347028451,0.5079086773,0.224141772,0.3320177931,4.7046025e-05,0
226,1620070794944,0.3752048407,0.7545995411,0.09188089057,0.3333333333,4.6927227e-05,0
227,1622662835441,0.3801109551,0.815373802,0.053806136739999996,0.3333333333,4.665143e-05,0
228,1602612210865,0.3754727101,0.7652694538,0.2026496497,0.2141842759,4.642025e-05,0
229,1593267444049,0.362612286,0.9162258647,0.076110042,0.17458860539999999,4.6397217e-05,0
230,1622069994387,0.3727242664,0.7793090159999999,0.06361398561,0.3333333333,4.604016e-05,0
231,1622662860516,0.3403185501,0.5090232905,0.2026997037,0.3333333333,4.504889e-05,0
232,1621977623523,0.3622090105,0.6526840764,0.1421060599,0.3333333333,4.4815915000000014e-05,0
233,1622022388179,0.4017201452000001,0.9162258647,0.029102054639999996,0.3333333333,4.4805896e-05,0
234,1614161296264,0.4016653439,0.9162258647,0.02911773213,0.3331610806,4.4734905e-05,0
235,1621409752220,0.4036906774,0.9343595812000001,0.019188960959999998,0.3333333333,4.348235e-05,0
236,1622865885820,0.4073940419,0.9310130745,0.03263843685,0.3333333333,4.235651e-05,0
237,1622851401224,0.3592827393,0.6165996406,0.1646748012,0.3333333333,4.2352614e-05,0
238,1617195055152,0.3978966418,0.9300559881,0.006331297671000001,0.3333254035,4.214444000000001e-05,0
239,1622070012859,0.3472083996,0.5244314340999999,0.20917800760000002,0.3333333333,4.1578056e-05,0
240,1622851481189,0.3588005969,0.6165996406,0.1632972516,0.3333333333,4.129504e-05,0
241,1618300012687,0.3761679746,0.821008018,0.03771115003,0.3333333333,4.073921e-05,0
242,1617709406484,0.4020856103,0.9409353396,0.008966690586,0.3333333333,4.068713e-05,0
243,1612266514964,0.3862766744,0.895424248,0.004650303068,0.3314908398,4.0116396e-05,0
244,1619787908613,0.3853121382,0.849607949,0.03932310531,0.3333333333,4.006967e-05,0
245,1591459914806,0.3522606343,0.5961778923,0.28126505739999996,0.2141842759,4.005683e-05,0
246,1592777548700,0.3744908199,0.849607949,0.1275541105,0.2141842759,4.0047347e-05,0
247,1593029195346,0.3670808888,0.777122897,0.05546376994,0.32723342910000003,3.9111557e-05,0
248,1616688629976,0.3815130011,0.8740368783,0.007529345517,0.3333333333,3.8877504e-05,0
249,1602582521782,0.3988404955,0.9558719512999999,0.008969895388,0.311255562,3.861027300000001e-05,0
250,1602272210691,0.374152756,0.895424248,0.004138371679999999,0.2973630042,3.8382637e-05,0
251,1622744314850,0.3760049101,0.8326240509999999,0.0272886517,0.3333333333,3.8309565e-05,0
252,1622851467055,0.3572809638,0.6165996406,0.1589554426,0.3333333333,3.811958e-05,0
253,1622851536807,0.3572334565,0.6165996406,0.1588197077,0.3333333333,3.8024053e-05,0
254,1622746327642,0.3704441742,0.7349257629000001,0.09514222468,0.3333333333,3.783336e-05,0
255,1617134773691,0.3684421285,0.8101286665,0.030590925710000005,0.3277048701,3.776881e-05,0
256,1607898249047,0.3701653964,0.815373802,0.02584786633,0.3328757217,3.763247e-05,0
257,1622851279665,0.3570206543,0.6165996406,0.15821170140000002,0.3333333333,3.7598875e-05,0
258,1622851466509,0.3570139734,0.6165996406,0.158192613,0.3333333333,3.7585596e-05,0
259,1622851532460,0.3569562743,0.6165996406,0.1580277583,0.3333333333,3.7471113e-05,0
260,1622662773082,0.3379073778,0.5090232905,0.1958106398,0.3333333333,3.7280253e-05,0
261,1606410187492,0.3740712494,0.8348381414,0.021251979700000003,0.3319474687,3.7079488e-05,0
262,1620995428862,0.3787333817,0.8396856839,0.02903145682,0.3333333333,3.6929574e-05,0
263,1622662781879,0.3364508795,0.5090232905,0.1916492161,0.3333333333,3.6457877e-05,0
264,1622682791127,0.3649393482,0.7663338476,0.05249293509,0.3333333333,3.6378246e-05,0
265,1588616655582,0.3675530987,0.7543901023,0.07045042581000001,0.333081197,3.6310244e-05,0
266,1611418926816,0.4072971798,0.9310130745,0.03488774421,0.330807277,3.6302790000000014e-05,0
267,1611871871691,0.3783372033,0.7374062043,0.12061684859999999,0.3282841285,3.5824913e-05,0
268,1622662418903,0.339270539,0.4877356301,0.2179519522,0.3333333333,3.5777022e-05,0
269,1622153399374,0.3713649937,0.8348381414,0.01213395597,0.3333333333,3.5366609999999995e-05,0
270,1596549310074,0.3682838725,0.8348381414,0.004411957293,0.33225212870000004,3.5346235e-05,0
271,1613616785134,0.3719724136,0.8457174929000001,0.004544283109,0.3333333333,3.5174537e-05,0
272,1611244360925,0.3738899668,0.70769408,0.1292263612,0.3324357611,3.4868634e-05,0
273,1622861760634,0.4105933722,0.9310130745,0.04177938062,0.3333333333,3.4771743e-05,0
274,1621549462148,0.3711646033,0.8101286665,0.03274096191,0.3333333333,3.4633824e-05,0
275,1610193030639,0.3712168663,0.8348381414,0.012052991370000002,0.3329910769,3.4307857e-05,0
276,1619363784523,0.3746284319,0.8485273455,0.009724461713000001,0.3333333333,3.424913e-05,0
277,1602442909805,0.3964315257,0.9558719512999999,0.002087124661,0.311255562,3.4187655e-05,0
278,1614051984730,0.3729323289,0.8539115421,0.00164929209,0.3319474687,3.402548e-05,0
279,1622851453548,0.3572251853,0.6165996406,0.1587960754,0.3333333333,3.3942335e-05,0
280,1603459531159,0.3709788365,0.8505650354000001,0.003650359189,0.32723342910000003,3.3911674e-05,0
281,1622851314080,0.3550134339,0.6165996406,0.1524767859,0.3333333333,3.37998e-05,0
282,1614872787620,0.4083975389,0.9409353396,0.027000772389999997,0.3333333333,3.2871656e-05,0
283,1614118219698,0.372375273,0.8457174929000001,0.005695309723,0.3333333333,3.2776483e-05,0
284,1618102672469,0.3482359021,0.6345848281,0.1177802334,0.33324963420000003,3.2761196e-05,0
285,1618146261533,0.3729048083,0.8440028745,0.008677940852,0.3333333333,3.2733850000000005e-05,0
286,1610912081496,0.3875932458,0.8759599086,0.023253780699999997,0.3333327141,3.2579992e-05,0
287,1622662821741,0.3341189463,0.5090232905,0.1849865498,0.3333333333,3.203908e-05,0
288,1607719677903,0.3910178581,0.8759599086,0.03476340662,0.3316076948,3.1968473e-05,0
289,1583920521839,0.3106720474,0.6141789463,0.3053316895,0.055863634739999994,3.194478e-05,0
290,1622804669375,0.3688838246,0.8277323055,0.01113561807,0.3333333333,3.15995e-05,0
291,1608732654670,0.3673390849,0.8326240509999999,0.003029146883,0.3328333376,3.127533e-05,0
292,1616021395702,0.3971202646,0.9310130745,0.005127280735,0.3314908398,3.1217598e-05,0
293,1611415492694,0.3490183501,0.6377384877000001,0.118638914,0.3319233825,3.076112e-05,0
294,1609435864066,0.39676688,0.9147017959999999,0.01626600754,0.33332353870000003,3.0220155e-05,0
